place_id,name,category,address,district,recommend,source_api,recommendation_basis,overview,representative_food,source_summary
2788884,구즉묵집,restaurant,대전광역시 유성구 대덕대로 1091-25 (송강동),유성구,추천,tourapi,,"도토리묵밥과 도토리빈대떡, 도토리묵무침이 주요 메뉴로 저렴한 가격에 푸짐한 한 끼 식사를 즐길 수 있는 곳이다. 이외에도 손두부와 메밀전병, 오리백숙, 닭볶음탕 등을 취급한다. 도토리묵밥은 담백하고 고소한 맛이 특징이며, 보리밥은 신선한 재료로 만들어져 건강한 식사를 즐길 수 있다. 기호에 따라 양념장을 넣어 입맛에 맞게 간을 조절할 수 있으며 닭가슴살을 따로 주문할 수 있고 자극적이지 않고 부드러워 어린이들을 동반한 가족이 방문하기에도 좋다.",,
2788888,전통콩나물밥,restaurant,대전광역시 서구 월평중로4번길 80,서구,추천,tourapi,,"대전 서구 향토음식 전문점이자 착한 가격 모범업소로 저렴한 가격으로 푸짐한 한 끼 식사를 즐길 수 있다. 오직 콩나물밥과 육회라는 두 가지 메뉴를 선보이며, 특히 콩나물밥에 육회를 추가로 비벼 먹을 것을 권장한다. 콩나물밥을 주문하면 깍두기와 김가루, 양념간장이 함께 나오는데, 이때 고소하게 버무려진 육회를 함께 비벼 먹으면 더욱 특별한 맛을 즐길 수 있다. 모든 재료는 직접 담근 간장, 된장과 국내산 식재료를 사용한다.",,
2808929,부부식당,restaurant,대전광역시 서구 배재로91번길 38-3,서구,추천,tourapi,,"부부식당은 대전 서구 배재대학교 후문 근방에서 20년 넘게 자리를 지키고 있는 음식점이다. 설렁탕, 육개장, 갈비탕, 제육덮밥, 돌솥비빔밥, 돈가스, 칼국수 등 다양한 한식 메뉴를 취급하고 있다. 행정안전부와 대전광역시, 서구에서 지정한 착한 가격업소로, 저렴한 가격에 푸짐한 양을 맛볼 수 있다. 대학가, 주택가에 위치해 있어 접근성이 좋으며, 학생들에게 착한 가격으로 든든한 식사를 제공해 주는 맛집으로 알려져 있다. 부부식당은 배재로를 통해 접근할 수 있으며, 고속도로는 대전남부순환고속도로 안영 IC 및 서대전 IC와 가깝다. 주변에는 배재대학교 외에 도솔산, 배재시장 등이 있다.",,
2827895,미르식당,restaurant,대전광역시 중구 계룡로869번길 34 (용두동),중구,추천,tourapi,,"미르식당은 대전 서대전네거리역 쪽에 위치하고 있다. 밑반찬이 튼실하며 삼겹살의 육질의 식감이 좋다. 밑반찬부터 모든 음식에 손맛이 느껴진다. 생삼겹살이 대표 메뉴이며, 대패삼겹살, 매운 양념족발 등의 고기류와 동태찌개, 된장찌개, 얼큰 두부두루치기 등의 식사류도 준비되어 있다. 얼큰김치 손칼국수는 이 집의 별미이다.",,
2865825,치앙마이방콕,restaurant,대전광역시 동구 철갑3길 8 (소제동),동구,추천,tourapi,,"치앙마이방콕은 대전광역시 동구 소제동에 있다. 빈티지한 멋을 풍기는 외관과 감성적인 분위기를 연출하는 인테리어에 단체석이 마련되어 있어 각종 모임을 하기 좋다. 밤이 되면 외부에 식재된 수목 사이에 있는 조명이 켜져 낭만적인 분위기를 연출한다. 대표 메뉴는 신선한 새우의 식감과 새콤하고 달콤하면서 짭조름한 맛을 느낄 수 있는 쉬림프 팟타이다. 이 밖에 푸팟풍 커리, 치앙마이식 뼈찜, 게살 새우볶음밥, 치앙마이 완탕피 팟타이 등이 준비되어 있다. 대전IC와 대전 지하철 1호선 대전역에서 가깝다. 주변에는 대전중앙시장과 대동하늘공원이 있다.",,
2865914,미세노센세,restaurant,대전광역시 서구 계룡로553번안길 65 (탄방동),서구,추천,tourapi,,"미세노센세는 대전광역시 서구 탄방동에 있다. 이곳은 특히 부드러운 일본식 카레로 유명하다. 매운맛을 단계별로 주문할 수 있으며, 밥과 카레에 토핑을 원하는 만큼 올려서 먹으면 된다. 카레 외에도 카레 우동, 부드러운 안심 돈가스, 바삭한 감자크로켓 등을 맛볼 수 있다. 대전IC와 대전 지하철 1호선 탄방역에서 가깝다. 주변에는 대전 엑스포시민광장과 엑스포과학공원이 있다.",,
2865929,베스타,restaurant,대전광역시 서구 만년로 70 (만년동),서구,추천,tourapi,,"베스타는 대전광역시 서구 만년동에 있는 뷔페다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어에 단체석이 마련되어 있어 각종 모임을 하기 좋다. 한식, 양식, 일식, 중식 등 각 분야의 전문 셰프가 다양한 요리를 선보인다. 덕분에 일상적인 식사는 물론 기념일에도 방문하기 좋다. 유성IC에서 가깝고, 주변에 대전 엑스포시민광장과 엑스포과학공원이 있다.",,
2865976,인디(INDY),restaurant,대전광역시 서구 대덕대로 246 (둔산동),서구,추천,tourapi,,"인디는 대전광역시 서구 둔산동에 위치하고 있다. 이국적인 멋을 풍기는 외관과 인도 감성이 느껴지는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 인도인 요리사가 음식을 만드는 이곳의 대표 메뉴는 탄두리치킨이다. 이 밖에 프로운 칠리, 치킨 마크니, 팔락 파니르, 그린 샐러드 등 다양한 인도 음식이 준비되어 있다.",,
2866029,토미야,restaurant,대전광역시 서구 청사서로 14 (월평동),서구,추천,tourapi,,"토미야는 대전광역시 서구 월평동에 있다. 깔끔함이 돋보이는 외관과 차분한 분위기를 연출하는 인테리어가 눈에 띈다. 대표 메뉴는 붓카케우동이며, 직접 만든 면의 쫄깃함과 진한 국물, 바삭한 튀김의 조합이 매력적이다. 닭튀김은 메인 메뉴만큼 인기가 높으며, 야채튀김과 새우튀김도 우동과 잘 어울린다. 유성IC와 대전 지하철 1호선 갈마역에서 가깝다. 주변에는 대전 엑스포시민광장과 엑스포과학공원이 있다.",,
2866231,11시들쌈밥,restaurant,대전광역시 대덕구 대청로 9 (신탄진동),대덕구,추천,tourapi,,"11시들쌈밥 신탄진대청댐본점은 대전 대덕구 지역 맛집으로, 매콤한 낙지볶음과 연탄불고기, 철판치즈불고기가 인기 메뉴이다. 숙성된 특제 고추장 소스로 깊은 매운맛을 자랑하며, 특허받은 연탄구이기계로 불맛을 가득히 입혀 감칠맛을 한층 더한다. 매장이 넓고 주차 시설이 잘 갖춰져 있어 가족 모임이나 단체 방문에도 적합하다.",,
2866245,매봉식당 계족산본점,restaurant,대전광역시 대덕구 계족로664번길 113 (법동),대덕구,추천,tourapi,,"매봉식당은 대전광역시 대덕구 법동에 있다. 깔끔한 외관과 인테리어에 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 돼지고기, 두부, 버섯, 채소 등이 어우러진 고기 품은 두부전골이다. 중앙에 얹어 나오는 특제 양념을 풀어서 끓여 먹으면 얼큰한 맛이 일품이다. 이 밖에 삼겹살도 준비되어 있으며, 여름철에는 콩국수도 맛볼 수 있다. 대전IC에서 가깝고, 주변에 계족산 황톳길과 우암사적공원이 있다.",,
2866275,비래키키,restaurant,대전광역시 대덕구 비래골길 47-12 (비래동),대덕구,추천,tourapi,,"비래키키는 대전광역시 대덕구 비래동에 있다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어에 단체석이 마련되어 있어 각종 모임을 하기 좋다. 다양한 메뉴와 쾌적한 분위기로 가족 모임에 적합한 레스토랑이다. 아메리카노, 에스프레소 등 각종 음료도 판다. 대전IC에서 가깝고, 주변에 계족산 황톳길과 우암사적공원이 있다. ※반려동물 동반 가능(목줄, 배변봉투 지참)",,
2866294,대전밀면,restaurant,대전광역시 동구 옥천로176번길 8,동구,추천,tourapi,,"대전 밀면은 대전광역시 동구 판암동에 있다. 세월의 흔적이 엿보이는 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 부드럽고 쫄깃한 면발이 깔끔한 육수와 어우러진 물밀면이며, 새콤하고 달콤하면서 매콤하기까지 한 양념의 맛을 느낄 수 있는 비빔밀면도 인기가 많다. 불향 가득한 석쇠연탄구이가 세트로 나와 고기를 밀면에 싸 먹는 맛이 일품이다.",,
2866307,라끄블루,restaurant,대전광역시 동구 회남로275번길 161 (신하동),동구,추천,tourapi,,"라끄블루는 대전광역시 동구 신하동에 있는 브런치 카페다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어에 단체석이 마련되어 있어 각종 모임을 하기 좋다. 이곳은 창밖으로 펼쳐지는 대청호의 풍경이 일품이다. 외부에도 좌석이 있으며, 루프탑도 갖추어져 있다. 빠네파스타와 마르게리따 피자, 추억의 파르페가 인기 메뉴다. 대전IC에서 가깝고, 주변에 대청호반 자연생태공원과 대청호 오백 리길 5구간이 있다.",,
2866692,가데나 레스토랑,restaurant,대전광역시 유성구 반석로 136-6 (반석동),유성구,추천,tourapi,,"가데나 레스토랑은 대전광역시 유성구 반석동에 있다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 총 3개의 단체석 룸이 있어 세미나 및 돌잔치등의 각종 행사와 모임을 하기 좋다. 야외에서는 바비큐 파티나 하우스 웨딩이 진행되기도 한다. 대표 메뉴는 무농약으로 재배한 블루베리를 듬뿍 올린 블루베리 피자다. 이 밖에 오징어샐러드, 가데나 라이스, 큐브 스테이크 등이 준비되어 있다. 좋은 식자재 사용을 최우선 원칙으로 삼고있고 식전빵부터 블루베리크림치즈, 리코타치즈등을 직접 만들어 사용하여 건강한 외식문화를 선도한다. 매장 위치는 유성 IC에서 가깝고, 주변에 대전시민천문대, 계룡산국립공원이 있다.",,
2866716,나마미 돈카츠,restaurant,대전광역시 유성구 관평1로 52 (관평동),유성구,추천,tourapi,,"나마미 돈카츠는 대전광역시 유성구 관평동에 있다. 현대적인 감각이 돋보이는 외관과 세련된 분위기를 연출하는 인테리어가 눈에 띈다. 대표 메뉴는 로스카츠, 히레카츠, 우동 등이 나오는 나마미특정식이다. 이 밖에 치즈듬뿍카츠, 돈카츠연어세트, 연어초밥, 치즈롤카츠, 히레카츠 등이 준비되어 있다. 육류는 육가공업체에서 납품받지 않고 직접 원육을 손질해 사용한다. 게다가 소스는 방부제, 조미료 등 인공첨가물을 전혀 넣지 않고 만든다.",,
2866740,다온by모루,restaurant,대전광역시 유성구 죽동로242번길 59 (죽동),유성구,추천,tourapi,,"다온by모루는 대전광역시 유성구 죽동에 있다. 현대적인 감각이 돋보이는 외관과 차분한 분위기를 연출하는 인테리어가 눈에 띈다. 식물들로 가득한 인테리어와 정갈한 식기 세팅이 인상적이며, 메뉴가 다양해 모임이나 가족 외식 장소로도 적합하다. 유성 IC에서 가깝고, 주변에 유성온천, 대전시민천문대가 있다.",,
2866787,도레미아구찜,restaurant,대전광역시 유성구 문화원로14번길 36 (장대동),유성구,추천,tourapi,,"도레미아구찜은 대전광역시 유성구 장대동에 있다. 외관과 인테리어는 깔끔한 분위기다. 대표 메뉴는 매운맛을 1단계부터 5단계까지 선택할 수 있는 아귀찜과 해물찜이다. 고니, 새우, 활전복, 소라살, 면 등을 추가할 수 있다. 특히 아귀찜 대를 주문하면 기본적으로 문어 한 마리를 통째로 넣어준다. 셀프 코너에는 김치전과 달걀프라이가 준비되어 있다. 유성 IC에서 가깝고, 인근에 유성온천과 유림공원이 있다.",,
2866812,둥지톳밥,restaurant,대전광역시 유성구 현충원로347번길 37-10 (구암동),유성구,추천,tourapi,,"둥지톳밥은 대전광역시 유성구 구암동에 있다. 정갈한 한식 가정식을 제공하는 맛집으로, 자극적이지 않은 반찬들과 단일 메뉴로 구성된 식사가 특징이다. 전용 주차장과 편리한 웨이팅 공간이 마련되어 있어 가족 단위 방문객에게도 적합하다. 유성 IC에서 가깝고, 주변에 대전시민천문대, 계룡산국립공원이 있다.",,
2866846,르몽탁,restaurant,대전광역시 유성구 은구비로155번안길 28 (죽동),유성구,추천,tourapi,,"르몽탁은 대전광역시 유성구 죽동에 있다. 감성적인 느낌의 외관과 고급스러운 분위기를 연출하는 인테리어가 눈에 띈다. 대표 메뉴는 튀긴 가지와 토마토소스 등이 어우러진 가정식 가지 라자냐다. 강원도산 감자와 트러플 오일 등을 넣어 요리한 홈메이드 뇨끼도 인기가 많다. 이 밖에 해산물 토마토 스튜, 해산물 사프론 리소토 등도 있다. 당일 준비한 재료만 사용하기 때문에 재료가 모두 소진되면 일찍 마감한다.",,
2866916,메이웨이 차이나,restaurant,대전광역시 유성구 지족북로 74 (지족동),유성구,추천,tourapi,,"메이웨이 차이나는 대전광역시 유성구 지족동에 있다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어가 눈에 띈다. 탕수육은 두툼한 고기와 바삭한 튀김, 달콤한 소스가 조화를 이루며, 깐풍기는 매콤달콤한 맛으로 인기가 좋다. 코스요리와 세트 메뉴가 잘 구성되어 있어 가성비가 뛰어나며, 주차 시설이 완비되어 있어 가족이나 단체 방문에도 적합하다.",,
2866963,방동가든,restaurant,대전광역시 유성구 성북로 58 방동가든,유성구,추천,tourapi,,"방동가든은 대전광역시 유성구 방동 소재 방동저수지 인근에 있다. 현대적인 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 경치가 좋은 외부에도 좌석이 마련되어 있다. 대표 메뉴는 국내산 돼지고기를 특제 소스로 양념한 계룡산 주물럭이다. 소생갈비살, 양념소갈비, 생갈비도 인기가 많다. 식사류는 비빔냉면, 물냉면, 된장찌개 등이 있다. 평일 오전 11시 30분부터 오후 3시까지 주문할 수 있는 점심 특선 소불고기정식도 많은 사람이 찾는다. 서대전 IC에서 가깝고, 주변에 성북동산림욕장, 국립대전숲체원이 있다.",,
2866983,소바공방,restaurant,대전광역시 유성구 엑스포로446번길 36 (문지동),유성구,추천,tourapi,,"소바공방은 대전광역시 유성구 문지동에 있다. 이국적인 느낌의 외관과 깔끔한 분위기의 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 자체 레시피로 100시간 이상 저온 숙성시킨 질 좋은 고기로 만든다. 다양한 메뉴 구성으로 선택의 폭이 넓고, 신선한 재료를 사용해 음식의 질이 높다.",,
2867024,안도스시,restaurant,대전광역시 유성구 죽동로279번길 5-28 (죽동),유성구,추천,tourapi,,"대전 유성구에 위치한 안도스시는 수제초밥 전문점이다. 홀과 4인, 6인, 12인 룸으로 좌석이 구분되어 있어 프라이빗한 식사가 가능하다. 숙성된 광어, 도미, 연어는 신선하고 맛이 뛰어나다. 특제소스로 숙성된 연어초밥은 안도스시의 인기메뉴이다. 간장과 각종 구운 야채, 가쓰오부시로 맛을 낸 특제소스에 하루 숙성시켜 연어 특유의 비릿 맛과 향을 줄였다.",,
2867102,음식이있는풍경,restaurant,대전광역시 유성구 신성로 69 (신성동),유성구,추천,tourapi,,"음식이있는풍경은 대전광역시 유성구 신성동에 있는 양식 전문 레스토랑이다. 이국적인 멋을 풍기는 외관과 모던한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 소꼬리찜 리조또와 트러플 파스타, 채끝 스테이크 등이 인기 메뉴로, 식재료의 신선함과 조화로운 맛이 특징이다. 유성 IC에서 가깝고, 주변에 유성온천, 대전시민천문대가 있다.",,
2867110,전낙소 대전본점,restaurant,대전광역시 유성구 관들5길 77-34 (관평동),유성구,추천,tourapi,,"전낙소 대전 본점은 대전광역시 유성구 관평동에 있다. 신선한 전복과 낙지를 활용한 철판 코스 요리와 전복 소불고기 전골이 인기인 한식당이다. 세련된 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 전복회는 오독한 식감과 신선한 맛이 일품이며, 해파리 냉채와 코다리찜 등 사이드 메뉴도 별미이다.",,
2867117,전미원,restaurant,대전광역시 유성구 엑스포로539번길 24-6 (전민동),유성구,추천,tourapi,,"전미원은 대전광역시 유성구 전민동에 있는 육류 전문 음식점이다. 여러 방송 프로그램에 소개되었다. 세월의 흔적이 엿보이는 외관과 토속적인 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 와인삼겹살이며, 숯불 고추장 불고기, 양념 LA갈비도 많은 사람이 찾는다. 이 밖에 순두부, 김치찌개, 청국장, 물냉면, 소면 등이 준비되어 있다. 북대전 IC에서 가깝고, 주변에 티놀자애니멀파크, 대전시민천문대가 있다.",,
2867133,동소예,restaurant,대전광역시 중구 충무로 125 (대사동),중구,추천,tourapi,,"동소예는 연탄불에 생선을 구워주는 생선구이 맛집이다. 고등어부터 삼치, 갈치, 조기 등의 생선이 나오는 백반메뉴가 있으며, 입맛에 따라 골라서 주문할 수 있다. 생선구이 백반을 주문하면 기본으로 국과 밥, 반찬 네 가지, 소스, 김이 제공된다. 생선구이 외에도 제육볶음 백반도 있고, 생선조림과 매운탕 등의 메뉴도 있다.",,
2869359,카라멜,restaurant,대전광역시 중구 보문로288번길 19 (선화동),중구,추천,tourapi,,카라멜은 대전광역시 중구 선화동에 있는 양식 전문 음식점이다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어가 눈에 띈다. 트러플 향이 풍부한 뇨끼와 신선한 재료가 돋보이는 방울토마토 부라타치즈 파스타가 인기 메뉴이다. 대전IC와 대전 지하철 1호선 중앙로역에서 가깝다. 주변에는 대전중앙시장과 대동하늘공원이 있어 연계 여행에 나서기 수월하다.,,
2899313,쌍촌본가,restaurant,대전광역시 유성구 엑스포로 244-5 (원촌동),유성구,추천,tourapi,,"쌍촌본가는 대전광역시 유성구 원촌동에 있다. 깔끔함이 돋보이는 외관과 차분한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 갈비탕이며 숯불 돼지갈비, 소갈비찜, 파 불고기도 많은 사람이 찾는다. 식사류는 육회 비빔밥, 전통 비빔밥, 물냉면, 비빔냉면 등이 준비되어 있다. 대전IC에서 가깝고, 주변에 엑스포과학공원, 한밭수목원 등이 있다.",,
2899325,떡갈나무집,restaurant,대전광역시 유성구 엑스포로539번길 270 (탑립동),유성구,추천,tourapi,,"떡갈나무집은 대전광역시 유성구 탑립동에 있는 낙지 요리 전문 음식점이다. 대표 메뉴는 연포탕이며, 낙지볶음, 낙지 덮밥도 인기가 많다. 낙지볶음에는 쫄깃한 칼국수 면이 들어있어 특별한 맛을 선사하며, 찐만두와 도토리빈대떡 등 다양한 사이드 메뉴도 인기다. 북대전IC에서 가깝고, 주변에 대전시민천문대와 국립중앙과학관이 있다.",,
2899332,대청장어가 본점,restaurant,대전광역시 유성구 금남구즉로 1421 (봉산동),유성구,추천,tourapi,,"대청 장어가는 남장어구이를 비롯해 장어탕, 우렁된장찌개, 냉면 등 다양한 메뉴를 제공한다. 살아있는 100% 국내산 민물장어만을 취급하며, 당일 손질, 당일 초벌, 당일 판매를 원칙으로 하고 있다. 최고의 신선도를 자랑하는 장어를 부담 없는 가격으로 즐길 수 있으며, 넓은 내부와 단체석이 마련되어 있어 가족외식, 회식장소 등 각종 모임 장소로 많이 찾는다.",,
2899410,후지산,restaurant,대전광역시 서구 둔산로137번길 21 (둔산동),서구,추천,tourapi,,"후지산은 대전광역시 서구 둔산동에 위치하고 있는 일식집이다. 신선한 해산물과 정갈한 일식 정식을 즐길 수 있다. 참치회, 사시미, 물회 등 다양한 메뉴가 준비되어 있으며, 특히 참치회는 오도로, 주도로, 아까미 등 다양한 부위를 맛볼 수 있어 만족도가 높다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어가 눈에 띈다. 내부는 80~100명을 수용가능한 단체석이 마련되어 있어 각종 모임을 하기 좋다.",,
2899455,천년의정원,restaurant,대전광역시 서구 만년로67번길 18-13 (만년동),서구,추천,tourapi,,"천년의 정원은 대전광역시 서구 만년동에 있는 중화 요릿집이다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 유성IC에서 가깝고, 주변에 엑스포과학공원, 한밭수목원 등이 있다.",,
2899479,이태리국시 본점,restaurant,대전광역시 서구 둔산로31번길 31 (둔산동),서구,추천,tourapi,,"이태리국시 본점은 대전광역시 서구 둔산동에 있다. 한식 재료와 이태리 요리가 조화된 퓨전 레스토랑이다. 현대적인 감각이 돋보이는 외관과 세련된 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 알배추숯불갈비샐러드, 숯불불고기쌈피자, 트러플마요 감자튀김 등 독특한 메뉴가 인기다. 유성IC에서 가깝고, 주변에 엑스포과학공원, 한밭수목원 등이 있다.",,
2899503,오한순손수제비,restaurant,대전광역시 서구 신갈마로230번길 36 (갈마동),서구,추천,tourapi,,"오한순 손수제비는 대전광역시 서구 갈마동에 있다. 민물새우손수제비와 부추손수제비, 수육, 부추전이 주 메뉴인 한식당이다. 현대적인 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 대표 메뉴는 민물새우를 넣고 끓인 육수 덕분에 시원함을 느낄 수 있는 민물새우 손수제비다. 수육은 잡내 없이 담백하고, 민물새우손수제비는 칼칼하면서도 깊은 맛이 일품이다.",,
2899522,설짬뽕,restaurant,대전광역시 서구 도안대로 37 (관저동),서구,추천,tourapi,,"설짬뽕은 대전광역시 서구 관저동에 있다.다양한 짬뽕 메뉴와 찹쌀탕수육, 군만두가 인기인 중식당이다. 직화짬뽕, 꼬막짬뽕, 소고기짬뽕 등 다양한 짬뽕 종류를 제공하며, 특히 소고기짬뽕은 고기 양이 푸짐하고 국물이 진한 것으로 유명하다. 서대전IC에서 가깝고, 주변에 흑석유원지와 장태산자연휴양림이 있다.",,
2899585,대성콩국수,restaurant,대전광역시 서구 도산로 141,서구,추천,tourapi,,"대성콩국수는 대전광역시 서구 도마동에 있다. 현대적인 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 진한 육수의 구수함과 면발의 쫄깃함을 느낄 수 있는 콩국수다. 이 밖에 비빔국수, 생두부, 계란말이 등이 준비되어 있다. 시내에 위치하여 시민들이 주로 방문하고 관광객들도 가볍게 들르기 좋은 곳이다. 안영 IC에서 가깝고, 인근에 대전오월드와 뿌리 공원이 있다.",,
2899624,구르메,restaurant,대전광역시 서구 둔산대로117번길 22 (만년동),서구,추천,tourapi,,"퓨전 한정식 전문점 구르메는 ‘미식가들의 모임’이라는 이름처럼 기존 한정식집의 무겁고 격식 있는 분위기에서 산뜻한 햇살이 가득 들어오는 레스토랑에 온 듯한 공간에서 색다른 느낌의 맛있는 요리를 즐길 수 있는 곳이다. 고풍과 현대적 감각이 적절히 어우러져 격조와 세련미를 더하는 인테리어에 잔잔히 흐르는 클래식 음악까지 더해져 편안하고 여유로운 분위기에서 식사를 할 수 있다. 수년간의 노하우를 바탕으로 정통 한정식과 서구요리를 접목하여 개발한 다양한 퓨전 음식을 색다른 맛으로 연출한다. 또, 천연재료만을 사용해 만들어 내는 20여 가지의 소스가 내는 색다른 맛과 향이 시각을 동시에 자극해 먹는 즐거움을 두배로 선사한다. 대표메뉴는 코스요리로, 회, 연, 부, 접, 화가 있으며, 이외에도 단품메뉴도 준비되어 있다.",,
2899643,갈마짬뽕,restaurant,대전광역시 서구 월평동로 5-11 (갈마동),서구,추천,tourapi,,"갈마짬뽕은 대전광역시 서구 갈마1동에 있다. 해장용으로 제격인 진한 삼선짬뽕과 갈마짬뽕이 특징인 맛집이다. 깔끔한 외관과 인테리어로 꾸며졌다. 대표 메뉴는 홍합 등 각종 조개 등을 넣어 요리한 갈마짬뽕이다. 유성IC에서 가깝고, 주변에 엑스포 과학공원, 한밭수목원 등이 있다.",,
2899660,산내돌짜장면 대전본점,restaurant,대전광역시 동구 산내로 457 (하소동),동구,추천,tourapi,,"산내돌짜장면 대전본점은 돌짜장 맛집이다. 푸짐한 해물과 고소한 맛이 일품인 돌짜장은 면을 다 먹은 후 밥을 비벼먹어도 훌륭하다. 상황버섯의 풍부한 영양과 건강상의 이점을 최대한 끌어내기 위해 한식 발효 명인인 오너셰프 만의 숙성기법을 활용하여 192시간 동안 저온 숙성을 거쳤고, 깊이와 풍미를 갖춘 프리미엄 돌짜장이 탄생한 것이다. 넓은 주차장과 아름다운 자연 풍경이 어우러져 식사 후 산책하기에도 좋다.",,
2899748,조기종의 향미각 본점,restaurant,대전광역시 대덕구 쌍청당로 14 (중리동),대덕구,추천,tourapi,,"조기종의 향미각 본점은 짬뽕으로 유명한 곳이다. 이곳은 꼬막짬뽕의 원조라고 불리는 곳으로, 대표메뉴는 꼬막짬뽕이다. 종류도 꼬막짬뽕과 알꼬막짬뽕이 있으며, 면과 밥 중에 선택하여 먹을 수 있다. 이외에도 소고기가 푸짐하게 들어간 소고기짬뽕과 불향이 가득 입혀진 국물의 해물짬뽕이 있다. 조기종의 향미각의 또 다른 대표메뉴는 유슬짜장으로, 채소를 길게 채 썰어서 붙여진 이름이다. 두툼한 등심의 얇은 튀김옷, 그리고 상큼한 레몬소스의 탕수육, 오동통한 새우와 계란의 풍미가 가득한 새우볶음밥 등의 다양한 메뉴도 준비되어 있다.",,
2906603,신화수산활어회타운,restaurant,대전광역시 중구 산서로 16,중구,추천,tourapi,,"신화수산활어회타운은 대전광역시 중구 사정동에 있다. 외관과 인테리어는 깔끔한 분위기다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 각종 생선회다. 수족관에서 마음에 드는 생선을 골라 식당으로 간 다음 상차림 비용을 지불하면 정성껏 손질해 준다. 이 밖에 매운탕, 잡탕, 계란탕, 생선구이, 튀김 등이 준비되어 있다. 안영 IC에서 가깝고, 인근에 대전오월드와 뿌리 공원이 위치하여 함께 관광하기 좋다.",,
2911697,드리오리 갈마점,restaurant,대전광역시 서구 신갈마로 57 (갈마동),서구,추천,tourapi,,"드리오리 갈마점은 대전광역시 서구 갈마동에 있다. 깔끔한 외관과 차분한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 오리누룽지 백숙과 오리로스, 오리주물럭이 인기 메뉴다. 특히 오리로스는 샐러드와 양파절임과 함께 제공되어 푸짐한 한 끼를 즐길 수 있으며, 오리주물럭은 고추장 양념과 양파가 어우러져 맛있다. 유성IC에서 가깝고, 주변에 엑스포과학공원과 한밭수목원이 있다.",,
2911810,마르디,restaurant,대전광역시 유성구 원신흥남로42번길 12-20 (원신흥동),유성구,추천,tourapi,,"마르디는 대전광역시 유성구 원신흥동에 있다. 현대적인 감각이 돋보이는 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 화이트 라구파스타와 새우 오일파스타가 특히 인기다. 화이트 라구파스타는 다진 소고기와 돼지고기가 푸짐하게 들어가 깊은 맛을 자랑하며, 새우 오일파스타는 통통한 새우와 매콤한 맛이 조화롭다. 유성 IC에서 가깝고, 주변에 대전시립박물관과 국립대전숲체원이 있다.",,
