district,name,category,address,road_address,latitude,longitude,naver_link,recommendation_score,recommendation_reason
중구,고기는야외빨,음식점>한식,대전광역시 중구 대사동 210-5 고기는야외빨,대전광역시 중구 보문산공원로 514 고기는야외빨,36.3142153,127.4236815,https://www.instagram.com/bbq_g_y/,69,
중구,대동순대,"한식>순대,순댓국",대전광역시 중구 문화동 284-53,대전광역시 중구 서문로43번길 70,36.3138032,127.4048901,,69,
중구,봉스김밥 대전본점,분식>김밥,대전광역시 중구 문화동 480-2,대전광역시 중구 천근로46번길 10,36.3091052,127.4048497,,67,"지역성: 본점, 대전"
중구,홍두깨칼국수,"한식>칼국수,만두",대전광역시 중구 석교동 10-17,대전광역시 중구 대종로 258,36.3110428,127.4396446,,67,지역성: 칼국수
중구,만수민물장어,"한식>장어,먹장어요리",대전광역시 중구 문화동 27-5 3층 만수민물장어,대전광역시 중구 보문산로 331 3층 만수민물장어,36.3126706,127.4133954,https://blog.naver.com/jae1soosan,66,
중구,복수분식 본점,분식>종합분식,대전광역시 중구 대사동 77-45 현대주택 1층 복수분식본점,대전광역시 중구 충무로 95 현대주택 1층 복수분식본점,36.3180492,127.4275320,,65,지역성: 본점
중구,착한낙지 대전보문산점,한식>낙지요리,대전광역시 중구 부사동 99-1 1층 착한낙지,대전광역시 중구 대종로 331 1층 착한낙지,36.3152038,127.4333220,,65,지역성: 대전
중구,정직한하누,한식>소고기구이,대전광역시 중구 부사동 129-8 2층/3층(room),대전광역시 중구 대종로 311 2층/3층(room),36.3134989,127.4343497,,64,
중구,보문산본가누룽지삼계탕,"한식>백숙,삼계탕",대전광역시 중구 대사동 142-2 1층,대전광역시 중구 보문산공원로 527-4 1층,36.3152663,127.4242924,http://instagram.com/bomunsan_bonga,63,
중구,샤브마니아 대전보문산점,음식점>일식>샤브샤브,대전광역시 중구 대사동 200-5 2층,대전광역시 중구 보문산공원로497번길 26 2층,36.3127132,127.4207679,,63,지역성: 대전
중구,진짜배기명태촌 보문산점,"한식>해물,생선요리",대전광역시 중구 대사동 200-4 1층,대전광역시 중구 보문산공원로497번길 16 1층,36.3129451,127.4209733,,63,
중구,유성순대,"한식>순대,순댓국",대전광역시 중구 석교동 57-12,대전광역시 중구 대전천서로 211,36.3107127,127.4425426,,62,
중구,짬뽕짬뽕 본점,중식>중식당,대전광역시 중구 문화동 374-17 짬뽕짬뽕,대전광역시 중구 서문로43번길 80 짬뽕짬뽕,36.3139686,127.4044063,,62,지역성: 본점
중구,꼭대기집,"한식>백숙,삼계탕",대전광역시 중구 대사동 산1-27,대전광역시 중구 보문산공원로530번길 12-28,36.3133801,127.4254493,,61,
중구,유가옥설렁탕,"한식>곰탕,설렁탕",대전광역시 중구 부사동 128-1,대전광역시 중구 대종로 323,36.3146340,127.4336656,https://smartstore.naver.com/yougaok,60,
중구,똑순이네,한식>닭요리,대전광역시 중구 대사동 148-19,대전광역시 중구 보문산공원로 522,36.3144452,127.4239951,,59,
중구,시민칼국수,"한식>칼국수,만두",대전광역시 중구 문화동 1-166,대전광역시 중구 대흥로10번길 5,36.3210687,127.4156479,,59,지역성: 칼국수
중구,다정식당,음식점>한식,대전광역시 중구 대사동 198-138,대전광역시 중구 보문산공원로 496,36.3130053,127.4220004,https://www.instagram.com/boribab.dajung1981,58,
중구,남원집,음식점>한식,대전광역시 중구 문화동 491-1 1층,대전광역시 중구 보문산로227번길 57 1층,36.3082200,127.4041689,https://www.instagram.com/namwonjip,57,
중구,복수분식 본점,분식>종합분식,대전광역시 중구 대흥동 467-4,대전광역시 중구 중교로 27,36.3250643,127.4228461,https://smartstore.naver.com/,57,지역성: 본점
중구,북경,중식>중식당,대전광역시 중구 부사동 141-11,대전광역시 중구 보문로 99-2,36.3134770,127.4299825,,57,
중구,소담,"음식점>일식>초밥,롤",대전광역시 중구 부사동 147-13,대전광역시 중구 보문로 71,36.3131991,127.4329955,,57,
중구,소풍,음식점>일식>돈가스,대전광역시 중구 부사동 146-7,대전광역시 중구 보문로 85,36.3133136,127.4316433,,57,
중구,우리왕만두,분식>종합분식,대전광역시 중구 문창동 361-18,대전광역시 중구 문창로 6,36.3142039,127.4364911,http://itvplus.co.kr/home5/wangmandu/,57,
중구,지글지글,"한식>곱창,막창,양",대전광역시 중구 문창동 371-23,대전광역시 중구 보문로 23,36.3142458,127.4382602,,57,
중구,하나분식,분식>종합분식,대전광역시 중구 문창동 362-9,대전광역시 중구 문창로 8,36.3144426,127.4363713,,57,
중구,애국집,음식점>한식,대전광역시 중구 대흥동 295-6 1층,대전광역시 중구 테미로 35 1층,36.3215612,127.4205854,https://app.catchtable.co.kr/ct/shop/koreahouse_?type=WAITING¤tSuggestionType=SHOP_NAME,55,
중구,조기종의향미각 대전충대병원점,중식>중식당,대전광역시 중구 대사동 248-366 1층,대전광역시 중구 문화로 273 1층,36.3180366,127.4144451,,55,지역성: 대전
중구,하쿠류코쿠류 본점,음식점>일식>일식당,대전광역시 중구 대흥동 452-69 1층,대전광역시 중구 대흥로111번길 42 1층,36.3249349,127.4238479,https://litt.ly/hakuryu_kokuryu,55,지역성: 본점
중구,소담칼국수쭈꾸미 문화점,"한식>칼국수,만두",대전광역시 중구 문화동 11-15 1층,대전광역시 중구 보문산로365번길 2 1층,36.3145005,127.4164569,https://www.instagram.com/sodam_munhwa,54,지역성: 칼국수
중구,청국장이야기,음식점>한식,대전광역시 중구 대사동 197-37 1층,대전광역시 중구 보문산공원로497번길 61 1층,36.3114491,127.4197305,,54,
중구,한민순대,"한식>순대,순댓국",대전광역시 중구 문창동 367-15,대전광역시 중구 대전천서로 271,36.3149824,127.4387260,,53,
중구,강변산닭 본점,음식점>한식,대전광역시 중구 대흥동 469-2,대전광역시 중구 보문로260번길 8,36.3257907,127.4225153,,52,지역성: 본점
중구,고덕갈비,"한식>육류,고기요리",대전광역시 중구 문화동 542-1,대전광역시 중구 보문산로 213,36.3061766,127.4040951,,52,
중구,문화손만두,분식>만두,대전광역시 중구 문화동 125-4 용정빌라 1층,대전광역시 중구 과례로 28 용정빌라 1층,36.3110206,127.4106566,,52,
중구,돈태일,음식점>일식>돈가스,대전광역시 중구 문창동 373-3 1층,대전광역시 중구 대종로296번길 17 1층,36.3133229,127.4365291,https://www.instagram.com/don_tail,51,
중구,보문산쭈꾸미,한식>주꾸미요리,대전광역시 중구 대사동 197-36 지하1층,대전광역시 중구 보문산공원로497번길 126 지하1층,36.3087905,127.4188029,https://www.instagram.com/bomunsan_jjukkumi?igsh=MXVuMWdoNml1N29iNw%3D%3D&utm_source=qr,51,
중구,소바노하나,"음식점>일식>우동,소바",대전광역시 중구 문화동 1-9,대전광역시 중구 중앙로 28,36.3224965,127.4155697,,51,
중구,청석골칡냉면,한식>냉면,대전광역시 중구 산성동 334-8 대전광역시 중구 334~8번지,대전광역시 중구 보문산로141번길 39 대전광역시 중구 산성동 334~8번지,36.3069970,127.3952459,,51,
중구,파도상회,술집>요리주점,대전광역시 중구 대흥동 480-3 1층,대전광역시 중구 보문로260번길 17 1층,36.3261650,127.4230590,https://www.instagram.com/pado_sojubar?igsh=eW9yZzhnY2tiY3Js,51,
중구,도어블,중식>중식당,대전광역시 중구 대흥동 446-8 1층,대전광역시 중구 대흥로 117 1층,36.3235400,127.4252268,https://www.instagram.com/doable_8,50,
중구,라이라이 중식당,중식>중식당,대전광역시 중구 문창동 388-3,대전광역시 중구 대전천서로 249-1,36.3131271,127.4395163,https://blog.naver.com/minsunki119,49,
중구,릴레이분식,분식>종합분식,대전광역시 중구 대사동 248-485 1층 103호,대전광역시 중구 계룡로 937 1층 103호,36.3194612,127.4165186,,49,
중구,매일봄,분식>종합분식,대전광역시 중구 대흥동 502-14 1층,대전광역시 중구 선화서로 4 1층,36.3244230,127.4203083,,49,
중구,해태관,중식>중식당,대전광역시 중구 대흥동 458-1 1층 101호,대전광역시 중구 대흥로121번길 43 1층 101호,36.3254419,127.4245083,https://www.instagram.com/haetaegwan_daejeon,49,
중구,1953서서갈비 부사직영점,"한식>육류,고기요리",대전광역시 중구 부사동 260-1 1층,대전광역시 중구 대종로 275 1층,36.3115204,127.4375509,,48,
중구,마담이네애호박국밥,한식>국밥,대전광역시 중구 대사동 75-6 B동,대전광역시 중구 보문로 146-15 B동,36.3167826,127.4274961,,48,
중구,선속초코다리냉면,한식>냉면,대전광역시 중구 대사동 248-264 1층,대전광역시 중구 대흥로 22 1층,36.3218334,127.4165952,,48,
중구,황선영순대 본점,음식점>한식,대전광역시 중구 대사동 248-297 1층,대전광역시 중구 계룡로 951 1층,36.3186409,127.4175225,,42,지역성: 본점
중구,성열식당,한식>국밥,대전광역시 중구 문창동 367-10,대전광역시 중구 문창로6번길 42,36.3149633,127.4384073,,37,
중구,문창닭집,"한식>백숙,삼계탕",대전광역시 중구 문창동 363-4,대전광역시 중구 문창로10번길 15,36.3149308,127.4368974,,36,
중구,유끼,음식점>일식>돈가스,대전광역시 중구 대사동 198-14 1층 ),대전광역시 중구 보문산공원로 469 1층 대사동),36.3100574,127.4209972,,31,
중구,짜장왕왕서방,중식>중식당,대전광역시 중구 부사동 129-8,대전광역시 중구 대종로 311,36.3135859,127.4343631,,30,
중구,한촌설렁탕 충남대병원점,"한식>곰탕,설렁탕",대전광역시 중구 대사동 640 충남대병원 본관 지하1층,대전광역시 중구 문화로 282 충남대병원 본관 지하1층,36.3169080,127.4153630,,19,지역검색 후보
